IP_LOC,Method_LOC,Var_Init,Def_C,Def_V,Def_Null,Def_Lib,Def_User,Def_If,Def_For,Def_While,Use_V,Use_Lib,Use_User,Use_If,Use_For,Use_While,If_Con,For_Con,While_Con,Defect
7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
11,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
9,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
9,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
7,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
14,18,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE
7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
14,18,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE
7,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
13,31,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
4,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE
4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
10,14,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE
4,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
9,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
8,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
3,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
12,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
18,22,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
7,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
13,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,33,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
21,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE
28,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
10,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,26,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
22,26,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
16,20,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
11,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
6,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
18,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
6,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
6,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
10,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
18,27,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
6,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
18,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
12,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,TRUE
5,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE
12,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,TRUE
5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
5,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
12,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
18,22,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
7,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
13,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
5,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
5,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
12,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
18,22,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,TRUE
7,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
13,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE
